,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scheme 1,Scheme 2,JOB_ID,ACCOUNT_ITEM_ID(Cont No.),Policy_No,Prefix,SITE_ADDRESS_1,SITE_ADDRESS_2,SITE_ADDRESS_3,SITE_ADDRESS_4(Post Code),CONTRACTOR,WORK_TYPE_1,WORK_TYPE_2,WORK_TYPE_3,CONTRACT_PRICE,Excess,Excess value,CODE1(rates),CODE2(rates),COMPLETION_DATE,Orig Pol Start Date,DEPOSIT_PAID_DATE,GUARANTEE_TERM_1,Commision,PAYMENT_MADE,IPT/TAX,IPTPLUSPAYMENT,NET_PREMIUM,MONTH_OF_COMPLETION,LOCATION,Type,No of Policies,Bord Month,Reserve Pot,Actuarial Split,Month of Account,Bord Name,Customer Surname,Unique identifier,Actuarial Adjustment,Claims Paid(Y or N),Claim Amount
Global Home Warranties,GHW ROI,Week 4,,SINI1009130853,GHW,129,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,126155.13,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100306,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130854,GHW,130,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,126155.13,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100307,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130855,GHW,134,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,76984.43,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100308,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130856,GHW,135,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,159233.6,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100309,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130857,GHW,140,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,159233.6,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100310,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130858,GHW,141,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,76984.43,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100311,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130859,GHW,144,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,76984.43,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100312,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130860,GHW,145,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,76984.43,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100313,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130861,GHW,147,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,159233.6,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100314,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130862,GHW,148,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,76984.43,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100315,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130863,GHW,149,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,76984.43,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100316,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130864,GHW,155,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,159233.6,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100317,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130865,GHW,166,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,76984.43,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100318,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130866,GHW,167,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,76984.43,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100319,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130867,GHW,168,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,103705.47,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100320,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130868,GHW,172,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,76984.43,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100321,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130869,GHW,184,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,159233.6,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100322,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1009130870,GHW,205,"Maple Woods, Ballinacurra, Midleton",,,KPMG ,New Build,,,159233.6,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100323,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140877,GHW,1,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,106983.52,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100324,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140878,GHW,2,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,108076.2,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100325,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140879,GHW,3,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,106983.52,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100326,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140880,GHW,4,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,108076.2,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100327,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140881,GHW,5,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,106983.52,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100328,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140882,GHW,6,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,108076.2,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100329,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140883,GHW,7,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,101420.78,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100330,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140884,GHW,8,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,101420.78,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100331,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140885,GHW,9,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,101420.78,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100332,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140886,GHW,10,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,101420.78,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100333,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140887,GHW,11,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,101420.78,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100334,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140888,GHW,12,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,101420.78,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100335,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140889,GHW,13,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,101420.78,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100336,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140890,GHW,14,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,101420.78,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100337,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140891,GHW,15,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,105890.84,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100338,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140892,GHW,16,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,94864.68,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100339,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140893,GHW,17,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,94864.68,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100340,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140894,GHW,18,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,105890.84,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100341,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1010140895,GHW,19,"Kirvin Hill, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,105890.84,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100342,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1009130874,GHW,41,"Wilton Manor, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,117612.34,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100343,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1009130875,GHW,66,"Wilton Manor, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,133605.23,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100344,,,
Global Home Warranties,GHW ROI,Week 5,,SINI1009130876,GHW,68,"Wilton Manor, Merrymeeting, Rathnew",,,Broomhall Estates Ltd,New Build,,,133605.23,N,,,,01/09/2014,,,120,,,3784.18,,236.51,01/09/2014,,Policy,1,01/09/2014,GHW,GHW,01/10/2014,,,2014GHW100345,,,
Global Home Warranties,GHW ROI,Week 2,,SINI1010140898,GHW,10,"Easkenrath Brook, Askenraw Lane, Suncroft, Curragh",,,Rockacre Properties Ltd,New Build,,,197092.75,N,,,,01/10/2014,,,120,,,3784.18,,236.51,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/10/2014,,,2014GHW100346,,,
Global Home Warranties,GHW ROI,Week 2,,SINI1010140899,GHW,11,"Easkenrath Brook, Askenraw Lane, Suncroft, Curragh",,,Rockacre Properties Ltd,New Build,,,118804.36,N,,,,01/10/2014,,,120,,,3784.18,,236.51,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/10/2014,,,2014GHW100347,,,
Global Home Warranties,GHW ROI,Week 2,,SINI1010140900,GHW,12,"Easkenrath Brook, Askenraw Lane, Suncroft, Curragh",,,Rockacre Properties Ltd,New Build,,,118804.36,N,,,,01/10/2014,,,120,,,3784.18,,236.51,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/10/2014,,,2014GHW100348,,,
Global Home Warranties,GHW ROI,Week 2,,SINI1010140897,GHW,22,"Aylesbury Avenue, Aylesbury, Ferrybank",,,Duff and Phelps (Ellen Construction in receivership),New Build,,,126178.78,N,,,,03/10/2014,03/10/2014,,120,,,3784.18,,236.51,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/10/2014,,,2014GHW100349,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1010140907,GHW,10,"Glasheen, Drumlish",,,Drumattan Construction Ltd (Larry Keogh),New Build,,,63265.2,N,,,,01/10/2014,,,120,,,1739.79,,158.16,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/11/2014,,,2014GHW100350,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1004140626,GHW,12,"The Barley Store, Baker's Yard, Portland Street, Dublin 1",,,O'Dwyer Property Management (Cleary & Doyle Contracting Limited-in receivership),New Build,,,31155.14,N,,,,01/10/2014,,,120,,,3795.91,,237.24,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/11/2014,,,2014GHW100351,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1004140627,GHW,14,"The Barley Store, Baker's Yard, Portland Street, Dublin 1",,,O'Dwyer Property Management (Cleary & Doyle Contracting Limited-in receivership),New Build,,,31155.14,N,,,,01/10/2014,,,120,,,3795.91,,237.24,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/11/2014,,,2014GHW100352,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1004140628,GHW,21,"The Barley Store, Baker's Yard, Portland Street, Dublin 1",,,O'Dwyer Property Management (Cleary & Doyle Contracting Limited-in receivership),New Build,,,31155.14,N,,,,01/10/2014,,,120,,,3795.91,,237.24,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/11/2014,,,2014GHW100353,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1004140629,GHW,21,"The Wheat Barn, Baker's Yard, Portland Street, Dublin 1",,,O'Dwyer Property Management (Cleary & Doyle Contracting Limited-in receivership),New Build,,,48486.24,N,,,,01/10/2014,,,120,,,3795.91,,237.24,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/11/2014,,,2014GHW100354,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1004140630,GHW,31,"The Wheat Barn, Baker's Yard, Portland Street, Dublin 1",,,O'Dwyer Property Management (Cleary & Doyle Contracting Limited-in receivership),New Build,,,30167.71,N,,,,01/10/2014,,,120,,,3795.91,,237.24,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/11/2014,,,2014GHW100355,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1004140631,GHW,32,"The Wheat Barn, Baker's Yard, Portland Street, Dublin 1",,,O'Dwyer Property Management (Cleary & Doyle Contracting Limited-in receivership),New Build,,,48486.24,N,,,,01/10/2014,,,120,,,3795.91,,237.24,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/11/2014,,,2014GHW100356,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1004140632,GHW,36,"The Wheat Barn, Baker's Yard, Portland Street, Dublin 1",,,O'Dwyer Property Management (Cleary & Doyle Contracting Limited-in receivership),New Build,,,44093.88,N,,,,01/10/2014,,,120,,,3795.91,,237.24,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/11/2014,,,2014GHW100357,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1004140633,GHW,49,"The Wheat Barn, Baker's Yard, Portland Street, Dublin 1",,,O'Dwyer Property Management (Cleary & Doyle Contracting Limited-in receivership),New Build,,,44093.88,N,,,,01/10/2014,,,120,,,3795.91,,237.24,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/11/2014,,,2014GHW100358,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1004140634,GHW,54,"The Wheat Barn, Baker's Yard, Portland Street, Dublin 1",,,O'Dwyer Property Management (Cleary & Doyle Contracting Limited-in receivership),New Build,,,30167.71,N,,,,01/10/2014,,,120,,,3795.91,,237.24,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/11/2014,,,2014GHW100359,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1004140635,GHW,55,"The Wheat Barn, Baker's Yard, Portland Street, Dublin 1",,,O'Dwyer Property Management (Cleary & Doyle Contracting Limited-in receivership),New Build,,,44093.88,N,,,,01/10/2014,,,120,,,3795.91,,237.24,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/11/2014,,,2014GHW100360,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1004140636,GHW,32,"The Oat House, Baker's Yard, Portland Street, Dublin 1",,,O'Dwyer Property Management (Cleary & Doyle Contracting Limited-in receivership),New Build,,,43855.54,N,,,,01/10/2014,,,120,,,3795.91,,237.24,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/11/2014,,,2014GHW100361,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1004140637,GHW,52,"The Oat House, Baker's Yard, Portland Street, Dublin 1",,,O'Dwyer Property Management (Cleary & Doyle Contracting Limited-in receivership),New Build,,,30712.49,N,,,,01/10/2014,,,120,,,3795.91,,237.24,01/10/2014,,Policy,1,01/10/2014,GHW,GHW,01/11/2014,,,2014GHW100362,,,
Global Home Warranties,GHW ROI,Week1,,SINI1011140929,GHW,90,"Aghnaharna, Summerhill, Portlaoise",,,Aston Homes Ltd ,New Build/Single Property,,,52114.71,N,,,,01/11/2014,,,120,,,3795.91,,237.24,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/11/2014,,,2014GHW100363,,,
Global Home Warranties,GHW ROI,Week1,,SINI1011140930,GHW,91,"Aghnaharna, Summerhill, Portlaoise",,,Aston Homes Ltd ,New Build/Single Property,,,55436.13,N,,,,01/11/2014,,,120,,,3795.91,,237.24,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/11/2014,,,2014GHW100364,,,
Global Home Warranties,GHW ROI,Week1,,SINI1011140931,GHW,42,"Ashewood Walk, Summerhill, Portlaoise",,,Aston Homes Ltd ,New Build/Single Property,,,51126.19,N,,,,01/11/2014,,,120,,,3795.91,,237.24,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/11/2014,,,2014GHW100365,,,
Global Home Warranties,GHW ROI,Week1,,SINI1011140932,GHW,43,"Ashewood Walk, Summerhill, Portlaoise",,,Aston Homes Ltd ,New Build/Single Property,,,51126.19,N,,,,01/11/2014,,,120,,,3795.91,,237.24,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/11/2014,,,2014GHW100366,,,
Global Home Warranties,GHW ROI,Week 2,,SINI1011140933,GHW,100,"Aghnaharna, Summerhill, Portlaoise",,,Aston Homes Ltd ,New Build/Single Property,,,69433.56,N,,,,01/11/2014,,,120,,,3795.91,,237.24,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/11/2014,,,2014GHW100367,,,
Global Home Warranties,GHW ROI,Week 2,,SINI1011140934,GHW,101,"Aghnaharna, Summerhill, Portlaoise",,,Aston Homes Ltd ,New Build/Single Property,,,52114.71,N,,,,01/11/2014,,,120,,,3795.91,,237.24,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/11/2014,,,2014GHW100368,,,
Global Home Warranties,GHW ROI,Week 2,,SINI1011140935,GHW,102,"Aghnaharna, Summerhill, Portlaoise",,,Aston Homes Ltd ,New Build/Single Property,,,55436.13,N,,,,01/11/2014,,,120,,,3795.91,,237.24,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/11/2014,,,2014GHW100369,,,
Global Home Warranties,GHW ROI,Week 2,,SINI1011140944,GHW,10a,"Seafort Gardens, Sandymount",,,Celine Sorohan ,New Build/Single Property,,,173979.3,N,,,,01/11/2014,,,120,,,3795.91,,237.24,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/11/2014,,,2014GHW100370,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140936,GHW,1A,"Cardiffsbridge Grove, Finglas, Dublin 11",,,Eamonn Foster ,New Build/ Single Property,,,91708.68,N,,,,01/11/2014,,,120,,,3780.18,,236.26,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100371,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140949,GHW,1,"Forgney Grove Avenue, Blackrock",,,Rivertempus Ltd,New Build/ Single Property,,,196884.25,N,,,,01/11/2014,,,120,,,1732.58,,157.51,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100372,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140950,GHW,2,"Forgney Grove Avenue, Blackrock",,,Rivertempus Ltd,New Build/ Single Property,,,196884.25,N,,,,01/11/2014,,,120,,,1732.58,,157.51,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100373,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140951,GHW,3,"Forgney Grove Avenue, Blackrock",,,Rivertempus Ltd,New Build/ Single Property,,,196884.25,N,,,,01/11/2014,,,120,,,1732.58,,157.51,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100374,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140965,GHW,33,"The Streams, Carragh, Naas",,,Two Mile House Construction Ltd,New Build/ Single Property,,,116555.48,N,,,,01/11/2014,,,120,,,3780.18,,236.26,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100375,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140966,GHW,34,"The Streams, Carragh, Naas",,,Two Mile House Construction Ltd,New Build/ Single Property,,,99544.68,N,,,,01/11/2014,,,120,,,3780.18,,236.26,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100376,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140967,GHW,35,"The Streams, Carragh, Naas",,,Two Mile House Construction Ltd,New Build/ Single Property,,,103954.88,N,,,,01/11/2014,,,120,,,3780.18,,236.26,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100377,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140968,GHW,36,"The Streams, Carragh, Naas",,,Two Mile House Construction Ltd,New Build/ Single Property,,,106033.98,N,,,,01/11/2014,,,120,,,3780.18,,236.26,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100378,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140952,GHW,45,"Cois Na Bearu, Harristown, Graiguenamanagh",,,Ballinlaw Ltd,New Build/ End Terrace,,,53158.75,N,,,,28/11/2014,28/11/2014,,120,,,3780.18,,236.26,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100379,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140953,GHW,46,"Cois Na Bearu, Harristown, Graiguenamanagh",,,Ballinlaw Ltd,New Build /Mid Terrace,,,45478.8,N,,,,28/11/2014,28/11/2014,,120,,,3780.18,,236.26,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100380,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140954,GHW,47,"Cois Na Bearu, Harristown, Graiguenamanagh",,,Ballinlaw Ltd,New Build /Mid Terrace,,,45478.8,N,,,,28/11/2014,28/11/2014,,120,,,3780.18,,236.26,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100381,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140955,GHW,48,"Cois Na Bearu, Harristown, Graiguenamanagh",,,Ballinlaw Ltd,New Build /End Terrace,,,53158.75,N,,,,28/11/2014,28/11/2014,,120,,,3780.18,,236.26,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100382,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140956,GHW,49,"Cois Na Bearu, Harristown, Graiguenamanagh",,,Ballinlaw Ltd,New Build /End Terrace,,,49142.31,N,,,,28/11/2014,28/11/2014,,120,,,3780.18,,236.26,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100383,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140957,GHW,50,"Cois Na Bearu, Harristown, Graiguenamanagh",,,Ballinlaw Ltd,New Build /Mid Terrace,,,49142.31,N,,,,28/11/2014,28/11/2014,,120,,,3780.18,,236.26,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100384,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140958,GHW,51,"Cois Na Bearu, Harristown, Graiguenamanagh",,,Ballinlaw Ltd,New Build /Mid Terrace,,,49142.31,N,,,,28/11/2014,28/11/2014,,120,,,3780.18,,236.26,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100385,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1011140959,GHW,52,"Cois Na Bearu, Harristown, Graiguenamanagh",,,Ballinlaw Ltd,New Build /Mid Terrace,,,49142.31,N,,,,28/11/2014,28/11/2014,,120,,,3780.18,,236.26,01/11/2014,,Policy,1,01/11/2014,GHW,GHW,01/12/2014,,,2014GHW100386,,,
